"NUM_CORR_ACI","SIGLA_ACO","P_MIN","P_MAX","C_VIS","P_GUSA","SI_GUSA","cbs","pbs","cp1","pp1","CAL","CALCARIO","DOLCA","DOLCR","NEFE","CAO_INPUT","MGO_INPUT","NEFE_REAL","SUCATA_TOTAL","CARGA_LIQUIDA","PS_TA","sep1","TFS","TPAN"
"595562","MBA2AA000150010099",0.00,15.00,0.15,114.00,45.00,,,2.65,9.04,5681.00,509.00,5429.00,1167.00,0.00,8559.40,2311.13,0.00,26660.00,161760.00,2200.00,"***",,1631.00
"595563","24JDAA000100010099",0.00,10.00,0.10,109.00,37.00,2.80,13.52,2.13,10.39,5589.00,974.00,4060.00,2540.00,0.00,8530.21,2125.15,0.00,27530.00,161860.00,0.00,"***",1680.00,1629.00
"595564","24JDAA000100010099",0.00,10.00,0.10,112.00,40.00,,,3.14,13.73,4542.00,971.00,4774.00,1719.00,141.00,7626.61,2160.49,141.00,26090.00,161460.00,0.00,"***",,1628.00
"595565","24JDAA000100010099",0.00,10.00,0.10,109.00,39.00,,,3.88,12.00,4415.00,969.00,4634.00,1825.00,268.00,7475.16,2126.92,268.00,27100.00,161560.00,0.00,"***",,1626.00
"595566","24JDAA000100010099",0.00,10.00,0.10,110.00,41.00,,,2.14,8.96,4549.00,969.00,4782.00,1797.00,0.00,7661.58,2177.42,0.00,26940.00,162160.00,0.00,"***",,1639.00
"595567","24JDAA000100010099",0.00,10.00,0.10,110.00,44.00,,,3.62,9.72,6394.00,969.00,4191.00,3343.00,0.00,9603.93,2352.92,0.00,25810.00,161360.00,0.00,"***",,1620.00
"595568","7DBBAS015000120099",0.00,20.00,15.00,109.00,43.00,7.48,15.92,8.41,14.10,7847.00,506.00,3151.00,2188.00,362.00,9815.59,1851.32,362.00,19210.00,161460.00,0.00,"***",1686.00,1609.00
"595569","7DBBAS015000120099",0.00,20.00,15.00,96.00,49.00,11.84,14.99,9.50,10.20,3463.00,508.00,2393.00,3836.00,441.00,5919.59,1678.72,441.00,24000.00,152160.00,2600.00,"***",1686.00,1607.00
"595571","GXCHAS016000145099",0.00,25.00,16.00,108.00,52.00,8.64,13.15,14.11,14.11,4049.00,363.00,4810.00,205.00,230.00,6345.30,1844.80,230.00,26470.00,159460.00,8200.00,"***",1659.00,1598.00
"595572","GXCHAS018000145099",0.00,25.00,18.00,112.00,34.00,,,15.09,17.21,3633.00,0.00,3548.00,213.00,153.00,5152.02,1390.83,153.00,26210.00,159760.00,8100.00,"***",,1629.00
"595573","7NNEAS014000110099",0.00,22.00,14.00,97.00,41.00,4.33,7.52,5.97,8.33,5368.00,512.00,3482.00,3751.00,256.00,8188.15,2118.24,256.00,22990.00,154860.00,2000.00,"***",1660.00,1629.00
"595574","7PMAAS010000135099",0.00,18.00,10.00,114.00,59.00,,,5.54,10.35,5945.00,0.00,6648.00,214.00,402.00,8790.51,2529.61,402.00,22850.00,157460.00,2000.00,"***",,1601.00
"595575","7PMAAS010000135099",0.00,18.00,10.00,99.00,41.00,4.77,12.11,5.64,10.83,5367.00,1924.00,6603.00,215.00,403.00,9309.14,2582.24,403.00,22910.00,155760.00,2400.00,"***",1676.00,1651.00
"595577","7PMAAS010000135099",0.00,18.00,10.00,103.00,47.00,4.50,10.58,5.53,10.50,5659.00,471.00,6562.00,213.00,391.00,8746.68,2510.30,391.00,23270.00,154860.00,1500.00,"***",1686.00,1597.00
"491840","7PMAAS010000135099",0.00,18.00,10.00,102.00,43.00,3.28,8.00,9.01,6.50,9150.00,0.00,5113.00,355.00,133.00,11080.89,2208.69,0.00,23170.00,155060.00,1600.00,"***",,1579.00
"491842","ILICAS0460000660X9",0.00,23.00,46.00,106.00,33.00,3.28,17.01,,,3482.00,0.00,3744.00,358.00,176.00,5153.52,1474.06,0.00,23700.00,154960.00,2700.00,"***",1664.00,1614.00
"491843","ILI1AS0460000660X9",0.00,23.00,46.00,101.00,42.00,7.86,14.63,28.90,14.04,3752.00,0.00,4285.00,345.00,347.00,5660.01,1663.75,0.00,26000.00,154760.00,2000.00,"***",,1613.00
"491845","JYCHAS0220001010X9",0.00,25.00,22.00,96.00,23.00,,,,,4364.00,0.00,3540.00,325.00,185.00,5864.97,1444.90,0.00,26900.00,152960.00,8400.00,"***",,1625.00
"491851","DDC1AA0160000360X9",0.00,25.00,16.00,110.00,45.00,,,11.24,10.15,6250.00,0.00,4489.00,341.00,0.00,8079.75,1855.25,0.00,26300.00,159660.00,2400.00,"***",1665.00,1621.00
"491852","24JDAA000100010099",0.00,10.00,0.10,120.00,53.00,,,3.17,7.68,8639.00,997.00,5761.00,343.00,360.00,11471.06,2444.67,0.00,27200.00,159560.00,2400.00,"***",,1627.00
"491853","24JDAA000100010099",0.00,10.00,0.10,111.00,57.00,,,3.53,7.37,7126.00,1039.00,3656.00,3642.00,0.00,10165.76,2270.29,0.00,27500.00,161760.00,7800.00,"***",,1622.00
"491854","24JDAA000100010099",0.00,10.00,0.10,118.00,70.00,5.86,12.99,3.26,10.29,8827.00,1038.00,5102.00,2652.00,347.00,12114.51,2654.27,0.00,26800.00,161760.00,1800.00,"***",1672.00,1629.00
"491855","24JDAA000100010099",0.00,10.00,0.10,117.00,72.00,7.71,10.92,4.78,8.61,8668.00,1037.00,4700.00,3364.00,357.00,12008.08,2641.77,0.00,26900.00,161560.00,2000.00,"***",1681.00,1633.00
"491856","MBA2AA000150010099",0.00,15.00,0.15,101.00,53.00,,,6.14,8.67,6833.00,577.00,3123.00,4168.00,393.00,9552.29,2151.33,0.00,28400.00,161760.00,0.00,"***",,1632.00
"491857","24JDAA000100010099",0.00,10.00,0.10,116.00,48.00,7.47,12.25,3.39,10.40,8127.00,1046.00,4123.00,2883.00,358.00,11074.30,2338.18,0.00,26000.00,161860.00,2000.00,"***",,1636.00
"595576","7PMAAS010000135099",0.00,18.00,10.00,108.00,45.00,,,5.77,8.14,5880.00,0.00,6547.00,1172.00,399.00,8997.72,2665.47,399.00,23060.00,154660.00,2000.00,"***",,1613.00
"595578","MOCBAS016000136099",0.00,25.00,16.00,104.00,49.00,3.52,12.56,10.19,9.29,5855.00,0.00,6540.00,216.00,396.00,8655.63,2489.83,396.00,23330.00,154660.00,2200.00,"***",1670.00,1642.00
"595580","MOCBAS016000136099",0.00,25.00,16.00,104.00,54.00,,,7.57,8.85,5426.00,514.00,5144.00,2590.00,0.00,8657.84,2460.72,0.00,25500.00,154860.00,1800.00,"***",,1614.00
"595581","MOCBAS016000136099",0.00,25.00,16.00,107.00,39.00,,,8.94,10.89,4066.00,511.00,4166.00,2258.00,0.00,6812.36,2010.07,0.00,22440.00,151860.00,2000.00,"***",,
"595583","CPRBAS009000035099",0.00,21.00,9.00,100.00,35.00,,,6.34,9.28,5321.00,509.00,4893.00,157.00,0.00,7634.02,1934.45,0.00,22780.00,172000.00,1700.00,"***",1677.00,1636.00
"595584","7PMAAS010000135099",0.00,18.00,10.00,107.00,65.00,2.92,10.31,,,5267.00,973.00,6466.00,432.00,437.00,8689.43,2523.54,437.00,23700.00,154760.00,2000.00,"***",1670.00,
"595585","7PMAAS010000135099",0.00,18.00,10.00,112.00,34.00,3.12,11.23,,,5711.00,0.00,6464.00,188.00,435.00,8475.99,2452.51,435.00,23700.00,152300.00,700.00,"***",1673.00,1592.00
"595586","DDC1AA0160000360X9",0.00,25.00,16.00,101.00,34.00,,,10.68,8.48,6897.00,0.00,4843.00,186.00,163.00,8800.23,1976.52,163.00,26200.00,153160.00,2200.00,"***",1665.00,1629.00
"595587","DDC1AA0160000360X9",0.00,25.00,16.00,115.00,66.00,6.02,12.53,7.46,10.03,7551.00,0.00,7780.00,189.00,0.00,10819.20,2978.97,0.00,26000.00,153360.00,7300.00,"***",,1627.00
"595589","JYCHAS0220001010X9",0.00,25.00,22.00,107.00,39.00,,,,,4719.00,0.00,5383.00,188.00,0.00,7034.55,2046.18,0.00,27400.00,159860.00,8700.00,"***",1665.00,1563.00
"595594","24JDAA000100010099",0.00,10.00,0.10,114.00,31.00,7.02,11.72,3.63,13.98,4618.00,0.00,4870.00,193.00,191.00,6696.03,1872.74,191.00,27300.00,161660.00,2100.00,"***",,1625.00
"595595","DDC1AA0160000360X9",0.00,25.00,16.00,114.00,50.00,5.78,11.50,6.99,10.84,6238.00,0.00,6109.00,191.00,0.00,8796.69,2362.25,0.00,26500.00,160760.00,1200.00,"***",1667.00,1598.00
"595596","DDC1AA0160000360X9",0.00,25.00,16.00,114.00,52.00,37.14,10.48,12.04,9.83,6319.00,0.00,6295.00,192.00,0.00,8961.63,2427.86,0.00,28000.00,159760.00,8400.00,"***",1653.00,1610.00
"595597","DDC1AA0160000360X9",0.00,25.00,16.00,116.00,41.00,4.88,11.89,9.54,12.62,7907.00,0.00,6070.00,196.00,225.00,10331.79,2433.73,225.00,26710.00,159760.00,0.00,"***",1696.00,1672.00
"595598","DDC1AA0160000360X9",0.00,25.00,16.00,111.00,54.00,,,7.57,10.56,6354.00,0.00,6442.00,195.00,0.00,9065.73,2478.66,0.00,27800.00,159760.00,7800.00,"***",,1615.00
"595599","DDC1AA0160000360X9",0.00,25.00,16.00,111.00,50.00,14.61,12.20,13.14,11.77,6114.00,0.00,6100.00,195.00,0.00,8678.37,2353.80,0.00,27400.00,159960.00,0.00,"***",1644.00,1603.00
"491858","24JDAA000100010099",0.00,10.00,0.10,115.00,41.00,5.79,18.31,4.08,14.01,6777.00,967.00,4944.00,347.00,235.00,9331.76,2081.18,0.00,27500.00,160160.00,2700.00,"***",1672.00,1616.00
"491859","34Z2AA000200056099",35.00,50.00,0.20,106.00,34.00,4.02,18.41,3.71,15.26,4509.00,1040.00,2990.00,1998.00,228.00,6870.31,1623.79,0.00,26700.00,161560.00,2000.00,"***",1695.00,1635.00
"491861","24JDAA000100010099",0.00,10.00,0.10,114.00,32.00,7.66,18.97,5.74,17.66,5407.00,0.00,3866.00,332.00,206.00,6993.75,1605.89,0.00,27300.00,161660.00,2500.00,"***",1690.00,1623.00
"491862","24JDAA000100010099",0.00,10.00,0.10,114.00,37.00,3.58,10.98,3.08,9.78,6223.00,1040.00,2721.00,3104.00,228.00,8700.19,1819.80,0.00,26600.00,161560.00,2100.00,"***",1707.00,1636.00
"491863","24JDAA000100010099",0.00,10.00,0.10,115.00,38.00,,,2.84,10.82,6613.00,1040.00,2958.00,3755.00,245.00,9391.48,2034.69,0.00,26700.00,161960.00,2300.00,"***",,1623.00
"491865","24JDAA000100010099",0.00,10.00,0.10,116.00,35.00,,,3.60,8.63,6155.00,1037.00,3427.00,2554.00,255.00,8792.65,1950.23,0.00,26700.00,162140.00,1800.00,"***",1682.00,1619.00
"491866","24JDAA000100010099",0.00,10.00,0.10,111.00,26.00,6.64,11.83,,,4493.00,1052.00,1979.00,3726.00,202.00,6947.11,1601.00,0.00,26700.00,162040.00,2200.00,"***",,
"491867","24JDAA000100010099",0.00,10.00,0.10,103.00,22.00,4.11,8.78,2.35,9.60,6668.00,1048.00,1816.00,4019.00,199.00,8986.07,1708.50,0.00,26600.00,162340.00,2000.00,"***",,1651.00
"491868","24JDAA000100010099",0.00,10.00,0.10,107.00,27.00,3.36,15.44,,,4366.00,1052.00,1804.00,4019.00,235.00,6841.69,1589.64,0.00,26700.00,161840.00,900.00,"***",1671.00,1632.00
"491869","24JDAA000100010099",0.00,10.00,0.10,102.00,25.00,3.20,11.89,2.32,10.12,4201.00,1046.00,2695.00,2407.00,197.00,6580.60,1584.96,0.00,26900.00,161340.00,2000.00,"***",1667.00,1623.00
"491870","24JDAA000100010099",0.00,10.00,0.10,112.00,46.00,,,,,6228.00,1040.00,3151.00,3327.00,359.00,8984.83,2002.09,0.00,26400.00,161640.00,1000.00,"***",1684.00,1640.00
"491871","24JDAA000100010099",0.00,10.00,0.10,109.00,21.00,3.48,14.48,2.11,8.67,4424.00,1049.00,1876.00,3889.00,194.00,6885.61,1592.75,0.00,27400.00,161640.00,2300.00,"***",1679.00,1607.00
"491872","MBA2AA000150010099",0.00,15.00,0.15,115.00,16.00,,,2.10,7.48,7719.00,0.00,4207.00,0.00,251.00,9198.03,1774.26,0.00,24000.00,161540.00,600.00,"***",,1645.00
"491873","MBA2AA000150010099",0.00,15.00,0.15,112.00,48.00,,,2.33,9.03,6656.00,578.00,3888.00,2209.00,279.00,9108.97,2042.36,0.00,26800.00,161140.00,2200.00,"***",,1644.00
"491874","24JDAA000100010099",0.00,10.00,0.10,120.00,47.00,,,,,8637.00,0.00,5380.00,348.00,270.00,10729.65,2269.89,0.00,27000.00,161140.00,2800.00,"***",,1629.00
"491877","QECDAA0070000360X9",0.00,25.00,7.00,109.00,35.00,,,4.06,11.84,3542.00,597.00,2966.00,2135.00,0.00,5756.61,1570.03,0.00,24800.00,154140.00,0.00,"***",1680.00,1636.00
"595601","24JDAA000100010099",0.00,10.00,0.10,108.00,36.00,,,6.44,9.42,4310.00,832.00,5253.00,195.00,189.00,7060.01,2025.69,189.00,26700.00,161560.00,2300.00,"***",1675.00,1611.00
"595602","KHCEAA0160000560X9",0.00,25.00,16.00,96.00,38.00,12.18,21.68,11.70,18.11,3855.00,505.00,4706.00,1150.00,220.00,6506.33,1977.98,220.00,23400.00,151760.00,1600.00,"***",1672.00,1563.00
"595603","KHCEAA0160000360X9",0.00,25.00,16.00,115.00,36.00,9.68,22.32,11.53,21.64,5536.00,372.00,5640.00,207.00,0.00,8132.31,2193.86,0.00,23400.00,152060.00,1800.00,"***",1696.00,1601.00
"595605","KHCEAA0160000360X9",0.00,25.00,16.00,105.00,48.00,6.13,14.23,6.36,15.08,5540.00,509.00,5225.00,1596.00,0.00,8471.92,2313.98,0.00,27200.00,160000.00,7900.00,"***",1680.00,1635.00
"595606","DDC1AA0160000360X9",0.00,25.00,16.00,108.00,40.00,5.01,18.35,8.96,19.50,7659.00,0.00,5331.00,0.00,0.00,9681.75,2142.18,0.00,27700.00,159540.00,8300.00,"***",1691.00,1661.00
"595607","KHCEAA0160000360X9",0.00,25.00,16.00,113.00,39.00,7.99,16.58,9.51,16.74,4608.00,0.00,5272.00,206.00,0.00,6883.98,2007.24,0.00,23800.00,152340.00,2900.00,"***",1681.00,1631.00
"595608","KHCEAA0160000360X9",0.00,25.00,16.00,120.00,45.00,10.04,16.11,12.61,15.31,6800.00,0.00,6077.00,0.00,0.00,9240.96,2345.41,0.00,22800.00,152240.00,1900.00,"***",1690.00,1589.00
"595609","KHCEAA0160000360X9",0.00,25.00,16.00,114.00,40.00,7.46,21.33,13.65,18.17,5491.00,509.00,5006.00,865.00,0.00,8080.00,2107.68,0.00,22900.00,152140.00,1700.00,"***",1696.00,
"595611","24JDAA000100010099",0.00,10.00,0.10,104.00,19.00,,,2.69,8.89,6287.00,971.00,2311.00,4537.00,181.00,8997.16,1942.19,181.00,26500.00,162540.00,1800.00,"***",,1654.00
"595612","24JDAA000100010099",0.00,10.00,0.10,117.00,159.00,4.63,17.80,2.73,11.06,6470.00,967.00,5186.00,4678.00,0.00,10591.64,2925.27,0.00,28400.00,162040.00,7600.00,"***",1688.00,1633.00
"595613","24JDAA000100010099",0.00,10.00,0.10,119.00,27.00,,,3.87,12.50,4599.00,973.00,3998.00,2819.00,173.00,7671.26,2105.36,173.00,26900.00,161040.00,2700.00,"***",,1643.00
"595614","24JDAA000100010099",0.00,10.00,0.10,107.00,44.00,,,3.49,9.26,4883.00,974.00,4893.00,1785.00,147.00,8024.32,2228.84,147.00,27200.00,158140.00,4300.00,"***",,1648.00
"595615","24JDAA000100010099",0.00,10.00,0.10,110.00,84.00,,,3.70,10.66,6463.00,970.00,4637.00,4343.00,217.00,10212.74,2683.60,217.00,26400.00,162040.00,2300.00,"***",,1646.00
"595616","24JDAA000100010099",0.00,10.00,0.10,122.00,62.00,,,3.59,10.40,8635.00,509.00,7124.00,1926.00,0.00,12370.69,3154.80,0.00,27700.00,161140.00,8100.00,"***",,1644.00
"595618","QECDAA0090000360X9",0.00,25.00,9.00,120.00,34.00,,,4.53,12.13,5244.00,974.00,3122.00,5050.00,369.00,8587.42,2250.16,369.00,23600.00,159340.00,0.00,"***",,1619.00
"595620","QECDAA0090000360X9",0.00,25.00,9.00,109.00,72.00,10.52,13.21,6.80,10.79,6018.00,0.00,6904.00,209.00,0.00,8979.63,2616.84,0.00,24800.00,159540.00,0.00,"***",1682.00,1616.00
"595621","AAC2AA0090000460X9",0.00,25.00,9.00,113.00,33.00,9.74,13.35,,,4088.00,0.00,5483.00,205.00,0.00,6501.33,2050.69,0.00,42600.00,144940.00,0.00,"***",1690.00,1631.00
"491878","QECDAA0090000360X9",0.00,25.00,9.00,106.00,111.00,11.79,14.68,4.59,8.21,5641.00,592.00,2926.00,5001.00,0.00,8632.46,2177.41,0.00,27000.00,151140.00,0.00,"***",1645.00,1620.00
"491880","7NNEAS015000100099",0.00,22.00,15.00,110.00,29.00,14.98,12.74,8.38,11.55,8902.00,0.00,3545.00,356.00,418.00,10097.94,1679.03,0.00,25000.00,155240.00,0.00,"***",1669.00,1613.00
"491881","7NNEAS015000100099",0.00,22.00,15.00,108.00,27.00,12.29,12.63,8.75,13.91,7773.00,0.00,3544.00,344.00,401.00,9043.53,1620.09,0.00,25200.00,152440.00,0.00,"***",1682.00,1631.00
"491882","AACHAA0120000360X9",0.00,25.00,12.00,104.00,28.00,,,6.70,13.01,4378.00,0.00,4004.00,358.00,0.00,6111.60,1604.66,0.00,37900.00,144940.00,0.00,"***",,1642.00
"491883","DDC1AA0150000860X9",0.00,25.00,15.00,93.00,29.00,4.96,14.30,10.78,14.97,3513.00,1180.00,3006.00,4268.00,139.00,6779.21,1994.87,0.00,20100.00,189340.00,0.00,"***",1681.00,
"491884","DDC1AA0120000860X9",0.00,25.00,12.00,108.00,71.00,,,8.30,16.46,6696.00,0.00,5653.00,340.00,182.00,9052.92,2261.49,0.00,41900.00,152740.00,0.00,"***",,1643.00
"491885","VJQ1AA000150015099",0.00,12.00,0.15,108.00,71.00,7.46,10.93,4.54,8.40,6545.00,661.00,5680.00,347.00,0.00,9297.92,2297.16,0.00,37000.00,152540.00,0.00,"***",1670.00,1642.00
"491886","DDCDAA0120000860X9",0.00,25.00,12.00,108.00,45.00,,,10.46,12.41,5764.00,580.00,4467.00,351.00,361.00,7945.31,1854.49,0.00,27200.00,152240.00,2100.00,"***",,1623.00
"491887","DDC1AA0120000860X9",0.00,25.00,12.00,110.00,45.00,,,9.80,10.13,5770.00,0.00,4504.00,338.00,197.00,7639.56,1835.66,0.00,28600.00,145040.00,0.00,"***",,1624.00
"491888","VJQ1AA000150015099",0.00,12.00,0.15,113.00,32.00,,,2.06,8.14,4712.00,719.00,4051.00,339.00,0.00,6841.15,1669.40,0.00,37400.00,152340.00,0.00,"***",,1624.00
"491889","VJQ1AA000150015099",0.00,12.00,0.15,120.00,48.00,,,3.04,11.43,11594.00,0.00,5616.00,338.00,0.00,13589.64,2493.82,0.00,37800.00,152340.00,8600.00,"***",,1635.00
"491890","GWBCAA008000086099",0.00,20.00,8.00,114.00,43.00,7.78,15.41,6.18,14.36,3500.00,595.00,1748.00,3046.00,361.00,5432.42,1329.87,0.00,26200.00,152940.00,700.00,"***",1682.00,1624.00
"491891","LICDAA010000096099",0.00,25.00,10.00,112.00,24.00,,,5.47,9.93,6980.00,586.00,3469.00,347.00,0.00,8599.19,1585.53,0.00,24390.00,153640.00,2000.00,"***",,1568.00
"491892","LQC1AA006000066099",0.00,25.00,6.00,122.00,24.00,,,5.62,10.96,4315.00,491.00,4010.00,349.00,0.00,6327.88,1626.42,0.00,26610.00,155540.00,0.00,"***",,1619.00
"491893","LQC1AA006000066099",0.00,25.00,6.00,115.00,28.00,,,3.82,11.85,4197.00,584.00,1829.00,4472.00,0.00,6583.93,1647.58,0.00,22210.00,159340.00,0.00,"***",,1634.00
"491894","AAC3AA0040000210X9",0.00,25.00,4.00,116.00,33.00,,,1.93,6.86,5073.00,0.00,4209.00,341.00,0.00,6850.74,1704.00,0.00,26470.00,159440.00,0.00,"***",,1605.00
"491895","LQC1AA006000066099",0.00,25.00,6.00,114.00,34.00,1.89,14.96,4.97,15.71,4141.00,0.00,3928.00,346.00,0.00,5850.75,1565.57,0.00,26880.00,160940.00,0.00,"***",1701.00,1666.00
"491896","LQC1AA006000066099",0.00,25.00,6.00,115.00,41.00,3.31,20.54,3.38,16.15,6123.00,589.00,3730.00,2983.00,0.00,8799.02,2103.44,0.00,26350.00,159640.00,0.00,"***",1675.00,1636.00
"491897","TGCDAA008000061099",0.00,25.00,8.00,92.00,42.00,4.25,7.51,7.45,8.95,3472.00,590.00,2817.00,3210.00,153.00,5970.82,1710.51,0.00,24850.00,152940.00,0.00,"***",,1607.00
"595622","7NNEAS015000100099",0.00,22.00,15.00,13.00,50.00,7.96,15.93,,,5973.00,0.00,6093.00,203.00,411.00,8546.52,2345.88,411.00,26700.00,151140.00,0.00,"***",1680.00,1617.00
"595623","7NNEAS015000100099",0.00,22.00,15.00,112.00,29.00,9.81,16.04,12.90,15.59,5476.00,0.00,4564.00,205.00,390.00,7351.05,1816.82,390.00,24900.00,153040.00,0.00,"***",1685.00,1603.00
"595624","AAC2AA0120000360X9",0.00,25.00,12.00,104.00,26.00,3.80,15.87,6.56,14.05,6870.00,0.00,5217.00,202.00,220.00,8959.92,2101.47,220.00,42200.00,153140.00,0.00,"***",1686.00,
"595625","AAC2AA0110000450X9",0.00,25.00,11.00,113.00,53.00,,,6.96,15.03,5643.00,0.00,6853.00,202.00,0.00,8604.09,2580.00,0.00,38300.00,144840.00,0.00,"***",,
"595626","AAC2AA0110000400X9",0.00,25.00,11.00,109.00,39.00,,,10.63,13.16,4826.00,0.00,5852.00,208.00,0.00,7365.78,2209.90,0.00,42000.00,144940.00,0.00,"***",,
"595628","DDC1AA0120000860X9",0.00,25.00,12.00,111.00,31.00,,,9.52,13.74,5445.00,0.00,4968.00,210.00,223.00,7517.79,1949.49,223.00,39000.00,151540.00,0.00,"***",,1592.00
"595629","DDCDAA0120000860X9",0.00,25.00,12.00,94.00,47.00,7.48,18.15,8.56,17.35,4974.00,0.00,5877.00,207.00,240.00,7515.09,2225.37,240.00,27400.00,151240.00,2300.00,"***",1682.00,1640.00
"595630","VJQ1AA000150015099",0.00,12.00,0.15,114.00,45.00,11.45,16.16,4.43,7.92,5795.00,0.00,5993.00,208.00,0.00,8334.63,2304.88,0.00,37300.00,152440.00,6500.00,"***",1670.00,1612.00
"595631","DDC1AA0120000860X9",0.00,25.00,12.00,114.00,35.00,,,6.01,7.99,4192.00,0.00,5352.00,209.00,141.00,6536.49,2013.38,141.00,42100.00,144740.00,0.00,"***",,1596.00
"595632","VJQ1AA000150015099",0.00,12.00,0.15,119.00,23.00,,,4.20,7.74,5403.00,0.00,5718.00,203.00,0.00,7836.42,2193.63,0.00,37100.00,152240.00,6700.00,"***",,1575.00
"595633","VJQ1AA000150015099",0.00,12.00,0.15,108.00,37.00,7.52,10.01,4.21,13.74,5217.00,968.00,4943.00,1652.00,0.00,8311.69,2237.80,0.00,31500.00,152540.00,7900.00,"***",1674.00,1513.00
"595634","GWBCAA008000086099",0.00,20.00,8.00,115.00,39.00,7.52,10.01,6.60,11.20,5138.00,511.00,2407.00,3401.00,146.00,7342.19,1688.94,146.00,25500.00,155140.00,2200.00,"***",,1603.00
"595635","LICDAA010000096099",0.00,25.00,10.00,107.00,41.00,,,9.62,14.65,4401.00,514.00,4985.00,1069.00,0.00,7126.34,2083.22,0.00,27900.00,157240.00,8300.00,"***",1666.00,1603.00
"595636","LICDAA010000096099",0.00,25.00,10.00,101.00,23.00,,,4.98,13.24,4172.00,509.00,3693.00,1877.00,0.00,6557.05,1790.60,0.00,25300.00,157540.00,2500.00,"***",1700.00,1619.00
"595637","TGCHAA008000086099",0.00,25.00,8.00,106.00,28.00,,,6.36,12.76,5176.00,517.00,3805.00,1405.00,191.00,7393.25,1793.20,191.00,25500.00,155140.00,2100.00,"***",,1605.00
"595638","GWCDAA008000086099",0.00,25.00,8.00,109.00,35.00,,,7.26,12.24,4136.00,512.00,4219.00,1580.00,208.00,6679.72,1909.07,208.00,27000.00,156440.00,600.00,"***",,
"595639","LQC1AA006000066099",0.00,25.00,6.00,120.00,46.00,,,4.84,12.12,6832.00,0.00,6511.00,191.00,142.00,9542.07,2524.61,142.00,25400.00,152440.00,0.00,"***",,
"595640","LQC1AA006000066099",0.00,25.00,6.00,111.00,35.00,,,6.57,14.18,4406.00,507.00,4045.00,2293.00,0.00,7079.79,1993.24,0.00,26040.00,159140.00,0.00,"***",,1622.00
"595641","LQC1AA006000066099",0.00,25.00,6.00,114.00,43.00,7.21,16.20,6.71,15.61,3327.00,511.00,0.00,1763.00,0.00,3962.06,509.24,0.00,26130.00,159640.00,0.00,"***",1686.00,1627.00
"595642","AAC3AA0040000210X9",0.00,25.00,4.00,109.00,49.00,,,3.58,11.15,4140.00,508.00,4499.00,3668.00,0.00,7504.64,2377.31,0.00,27800.00,159640.00,0.00,"***",,1611.00
"595644","AAC3AA0040000210X9",0.00,25.00,4.00,115.00,52.00,,,4.77,6.60,6324.00,0.00,7448.00,207.00,0.00,9524.67,2811.30,0.00,27620.00,161740.00,0.00,"***",,1587.00
"491898","AAC3AA0040000210X9",0.00,25.00,4.00,102.00,25.00,,,2.11,12.40,2818.00,590.00,3224.00,1449.00,0.00,4976.83,1495.14,0.00,25070.00,153040.00,0.00,"***",,1610.00
"491899","AAC3AA0040000210X9",0.00,25.00,4.00,107.00,30.00,,,2.66,12.96,3535.00,0.00,3742.00,353.00,0.00,5200.20,1475.15,0.00,27010.00,161640.00,0.00,"***",,1612.00
"491900","AAC3AA0040000210X9",0.00,25.00,4.00,117.00,41.00,,,3.62,10.78,5675.00,0.00,4941.00,349.00,0.00,7764.60,1977.10,0.00,27480.00,161540.00,0.00,"***",,1599.00
"491901","AAC3AA0040000210X9",0.00,25.00,4.00,115.00,15.00,,,2.53,11.13,4423.00,0.00,4195.00,349.00,0.00,6242.16,1668.32,0.00,27240.00,161540.00,0.00,"***",,1629.00
"491902","AAC1AA0040000210X9",0.00,25.00,4.00,102.00,15.00,,,3.27,10.98,3059.00,584.00,3070.00,1739.00,0.00,5219.38,1508.27,0.00,27300.00,159840.00,0.00,"***",,1614.00
"491903","AAC3AA0040000210X9",0.00,25.00,4.00,104.00,26.00,,,2.85,19.49,3112.00,583.00,3657.00,677.00,0.00,5199.41,1513.42,0.00,27800.00,159840.00,0.00,"***",,1650.00
"491904","AAC3AA0040000210X9",0.00,25.00,4.00,118.00,35.00,,,,,6556.00,0.00,4547.00,341.00,215.00,8392.17,1889.69,0.00,27800.00,159940.00,0.00,"***",,1636.00
"491905","TNZ2AA000180056099",35.00,50.00,0.18,114.00,34.00,,,3.64,18.93,2025.00,587.00,2835.00,2579.00,0.00,4423.84,1530.37,0.00,27900.00,161940.00,0.00,"***",,1622.00
"491906","TNZ2AA000180056099",35.00,50.00,0.18,116.00,40.00,,,3.45,19.32,2793.00,588.00,3863.00,2378.00,0.00,5565.75,1871.88,0.00,29000.00,161640.00,0.00,"***",,1620.00
"491907","TNZ2AA000180056099",35.00,50.00,0.18,109.00,30.00,,,3.74,16.13,2029.00,585.00,1951.00,3757.00,0.00,4390.86,1450.79,0.00,28000.00,161640.00,0.00,"***",,1623.00
"491908","TNZ2AA000180056099",35.00,50.00,0.18,115.00,34.00,,,4.36,21.77,2686.00,590.00,3012.00,3181.00,0.00,5323.87,1730.34,0.00,27800.00,161740.00,0.00,"***",,1646.00
"491909","32Z2AA000190056099",40.00,55.00,0.19,115.00,34.00,3.58,28.46,3.24,25.31,2684.00,591.00,3115.00,2632.00,0.00,5190.84,1665.46,0.00,28000.00,161740.00,0.00,"***",1697.00,1653.00
